[10/16/17 10:20:58 INFO] Epoch 1 ; Iteration 2400/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2616 ; Perplexity 225.14	
[10/16/17 10:21:35 INFO] Epoch 1 ; Iteration 2450/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2562 ; Perplexity 232.15	
[10/16/17 10:22:17 INFO] Epoch 1 ; Iteration 2500/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2344 ; Perplexity 224.00	
[10/16/17 10:22:54 INFO] Epoch 1 ; Iteration 2550/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2431 ; Perplexity 219.20	
[10/16/17 10:23:30 INFO] Epoch 1 ; Iteration 2600/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2674 ; Perplexity 216.47	
[10/16/17 10:24:06 INFO] Epoch 1 ; Iteration 2650/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2475 ; Perplexity 209.80	
[10/16/17 10:24:43 INFO] Epoch 1 ; Iteration 2700/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2890 ; Perplexity 211.83	
[10/16/17 10:25:19 INFO] Epoch 1 ; Iteration 2750/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2640 ; Perplexity 210.77	
[10/16/17 10:25:57 INFO] Epoch 1 ; Iteration 2800/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2715 ; Perplexity 211.47	
[10/16/17 10:26:33 INFO] Epoch 1 ; Iteration 2850/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2529 ; Perplexity 199.83	
[10/16/17 10:27:10 INFO] Epoch 1 ; Iteration 2900/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2572 ; Perplexity 204.34	
[10/16/17 10:27:49 INFO] Epoch 1 ; Iteration 2950/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2660 ; Perplexity 203.77	
[10/16/17 10:28:24 INFO] Epoch 1 ; Iteration 3000/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2526 ; Perplexity 204.03	
[10/16/17 10:29:01 INFO] Epoch 1 ; Iteration 3050/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2432 ; Perplexity 199.99	
[10/16/17 10:29:37 INFO] Epoch 1 ; Iteration 3100/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2562 ; Perplexity 205.27	
